player_name,matches_played,total_minutes,sub_on,sub_off,minutes_per_match,early_sub_rate
Ibrahim Diakité,5,462,2,2,92.4,0.4
Frank Magri,4,342,0,2,85.5,0.5
Junior Tchamadeu,2,189,2,0,94.5,0.0
Faris Pemi Moumbagna,4,389,4,0,97.25,0.0
José Kanté Martínez,2,192,2,0,96.0,0.0
Mory Konaté,2,173,0,2,86.5,1.0
Aguibou Camara,5,479,0,0,95.8,0.0
Ibrahim Kone,5,468,0,0,93.6,0.0
Sekou Oumar Sylla,4,307,0,3,76.75,0.75
Joseph Fabrice Ondoa Ebogo,3,285,0,0,95.0,0.0
Bruno Lourenço Pinto de Almeida Paz,3,198,1,2,66.0,0.6666666666666666
Cristóvão Paciência Mabululo,5,440,1,2,88.0,0.4
Baghdad Bounedjah,3,265,0,1,88.33333333333333,0.3333333333333333
Ramiz Larbi Zerrouki,3,292,1,0,97.33333333333333,0.0
Zito André Sebastião Luvumbo,5,453,4,1,90.6,0.2
Felicio Mendes Joao Milson,3,285,3,0,95.0,0.0
Loide António Augusto,1,77,0,1,77.0,1.0
Eddie Marcos Melo Afonso,5,449,1,1,89.8,0.2
Kévin Daniel Van Den Kerkhof,2,197,2,0,98.5,0.0
Ismael Bennacer,1,79,0,1,79.0,1.0
Jacinto Muondo Dala,5,395,0,5,79.0,1.0
Ambrosini Antonio Cabaça Salvador,5,440,4,1,88.0,0.2
Alfredo Kulembe Ribeiro,5,382,0,5,76.4,1.0
Manuel Keliano,3,283,3,0,94.33333333333333,0.0
Rayan Aït Nouri,3,286,0,0,95.33333333333333,0.0
Anthony Louis Mandréa,3,289,0,0,96.33333333333333,0.0
Joaquim Marcos Cunga Balanga,3,282,1,0,94.0,0.0
Jonathan Buatu Mananga,4,376,0,0,94.0,0.0
Manuel Luís da Silva Cafumana,5,472,1,0,94.4,0.0
Adilson Cipriano da Cruz,4,305,0,0,76.25,0.0
Núrio Domingos Matias Fortuna,2,191,0,0,95.5,0.0
Kialonda Gaspar,5,476,0,0,95.2,0.0
Yves Bissouma,4,366,2,1,91.5,0.25
Evidence Makgopa,7,588,0,6,84.0,0.8571428571428571
Zakhele Lerato Lepasa,7,740,7,1,105.71428571428571,0.14285714285714285
Themba Zwane,7,516,0,7,73.71428571428571,1.0
Mihlali Samson Mayambela,5,517,4,1,103.4,0.2
Aliou Dieng,2,144,0,2,72.0,1.0
Fousseni Diabaté,5,493,4,1,98.6,0.2
Ibrahim Sissoko,4,402,4,0,100.5,0.0
Sekou Koita,3,251,1,2,83.66666666666667,0.6666666666666666
Nene Dorgeles,4,399,3,0,99.75,0.0
Amadou Haïdara,4,288,0,4,72.0,1.0
Aboubacar Traoré,1,92,1,0,92.0,0.0
Thapelo Maseko,5,486,4,2,97.2,0.4
Thapelo James Morena,6,468,1,4,78.0,0.6666666666666666
Siyanda Xulu,3,298,0,1,99.33333333333333,0.3333333333333333
Ronwen Williams,7,769,0,0,109.85714285714286,0.0
Sphephelo S''Miso Sithole,7,675,0,2,96.42857142857143,0.2857142857142857
Teboho Mokoena,7,743,0,1,106.14285714285714,0.14285714285714285
Aubrey Maphosa Modiba,7,748,0,0,106.85714285714286,0.0
Mothobi Mvala,6,625,0,0,104.16666666666667,0.0
Khuliso Johnson Mudau,7,648,0,2,92.57142857142857,0.2857142857142857
Percy Tau,6,583,0,1,97.16666666666667,0.16666666666666666
Djigui Diarra,5,492,0,0,98.4,0.0
Aboubakar Kamara,4,322,3,1,80.5,0.25
Souleymane Anne,3,245,1,2,81.66666666666667,0.6666666666666666
Mamady Alex Bangré,1,48,0,1,48.0,1.0
Abdoul Fessal Tapsoba,4,325,2,2,81.25,0.5
Hemeya Tanjy,3,213,1,2,71.0,0.6666666666666666
Sidi Bouna Sidi Amar,4,321,1,3,80.25,0.75
Idrissa Thiam,2,138,0,2,69.0,1.0
El-Hadji Ba,2,198,2,0,99.0,0.0
Lamine Ba,4,355,0,1,88.75,0.25
Mohamed Dellahi Yali,2,165,1,1,82.5,0.5
Guessouma Fofana,4,324,2,2,81.0,0.5
Oumar Ngom,1,97,1,0,97.0,0.0
Cédric Badolo,4,314,2,2,78.5,0.5
Mohamed Konaté,3,245,0,2,81.66666666666667,0.6666666666666666
Djibril Cheick Ouattara,2,194,2,0,97.0,0.0
Stephane Aziz Ki,3,270,1,2,90.0,0.6666666666666666
Boureima Hassane Bandé,2,194,2,0,97.0,0.0
Aboubakary Koita,4,362,0,1,90.5,0.25
Adama Guira,2,127,0,1,63.5,0.5
Omaré Gassama,4,323,0,1,80.75,0.25
Issoufou Dayo,4,391,0,0,97.75,0.0
Kouakou Herve Koffi,4,387,0,0,96.75,0.0
Ibrahim Blati Touré,3,287,0,0,95.66666666666667,0.0
Yacoub Aly Abeid,2,145,0,1,72.5,0.5
Babacar Niasse,4,385,0,0,96.25,0.0
Ibrahima Keita,4,372,0,1,93.0,0.25
Nouh Mohamed El Abd,2,191,0,0,95.5,0.0
Haythem Jouini,2,189,2,0,94.5,0.0
Petrus Shitembi,3,203,1,2,67.66666666666667,0.6666666666666666
Ngero Kaanjuka Katua,4,335,2,2,83.75,0.5
Prins Menelik Tjiueza,4,244,0,4,61.0,1.0
Bethuel Muzeu,4,329,2,2,82.25,0.5
Sayfallah Ltaief,3,285,3,0,95.0,0.0
Mohamed Elias Achouri,3,229,0,3,76.33333333333333,1.0
Bassem Srarfi,3,282,3,0,94.0,0.0
Lubeni Haukongo,4,296,0,0,74.0,0.0
Peter Shalulile,4,373,0,1,93.25,0.25
Ryan Nyambe,2,165,0,1,82.5,0.5
Kennedy Amutenya,4,338,0,1,84.5,0.25
Riaan Hanamub,4,374,0,0,93.5,0.0
Aprocious Petrus,4,368,0,0,92.0,0.0
Deon Hotto Kavendji,4,373,0,0,93.25,0.0
Lloyd Junior Kazapua,4,370,0,0,92.5,0.0
Bechir Ben Said,3,286,0,0,95.33333333333333,0.0
Absalom Iimbondi,4,321,2,1,80.25,0.25
Tarryn Allarakhia,1,37,0,1,37.0,1.0
Simon Happygod Msuva,3,275,1,1,91.66666666666667,0.3333333333333333
Mudathiri Yahya,2,142,1,1,71.0,0.5
Morice Michael Abraham,3,284,3,0,94.66666666666667,0.0
Mbwana Ally Samatta,3,249,0,2,83.0,0.6666666666666666
Faisal Salum Abdalla,3,230,1,2,76.66666666666667,0.6666666666666666
Ayoub El Kaabi,6,528,4,2,88.0,0.3333333333333333
Charles M'Mombwa,3,279,2,0,93.0,0.0
Mohamed Hussein Mohamed,3,285,0,0,95.0,0.0
Ibrahim Abdallah Hamad,3,281,0,0,93.66666666666667,0.0
Novatus Dismas Miroshi,2,163,0,0,81.5,0.0
Bakari Nondo Mwamnyeto,3,276,0,0,92.0,0.0
Himid Mao Mkami,3,231,0,2,77.0,0.6666666666666666
Haji Mnoga,3,223,0,1,74.33333333333333,0.3333333333333333
Aishi Manula,3,279,0,0,93.0,0.0
Mohamed Chibi,2,192,0,0,96.0,0.0
Meschak Elia,7,659,4,3,94.14285714285714,0.42857142857142855
Lubambo Musonda,3,264,1,1,88.0,0.3333333333333333
Lameck Banda,3,272,1,1,90.66666666666667,0.3333333333333333
Simon Bokote Banza,5,477,4,1,95.4,0.2
Yoane Wissa,7,650,1,4,92.85714285714286,0.5714285714285714
Kings Kangwa,3,261,1,2,87.0,0.6666666666666666
Larry Bwalya,1,95,1,0,95.0,0.0
Patson Daka,3,285,0,0,95.0,0.0
Emmanuel Justine Rabby Banda,3,284,0,0,94.66666666666667,0.0
Fashion Sakala,3,263,1,1,87.66666666666667,0.3333333333333333
Roderick Kabwe,2,137,0,0,68.5,0.0
Frankie Musonda,3,281,0,0,93.66666666666667,0.0
Lionel Mpasi-Nzau,6,598,0,0,99.66666666666667,0.0
Henoc Inonga Baka,5,468,1,1,93.6,0.2
Arthur Masuaku,6,596,0,0,99.33333333333333,0.0
Tresford Lawrence Mulenga,3,277,0,0,92.33333333333333,0.0
Charles Pickel,6,490,0,4,81.66666666666667,0.6666666666666666
Kelvin Kapumbu,2,142,0,1,71.0,0.5
Tandi Mwape,2,177,0,1,88.5,0.5
Mostafa Fathi,3,313,3,0,104.33333333333333,0.0
Elisha Owusu,1,95,1,0,95.0,0.0
Marwan Attia Fahim Ghallab,3,275,1,1,91.66666666666667,0.3333333333333333
Marciano Sanca Tchami,2,187,2,0,93.5,0.0
Marvin José Anieboh Pallaruelo,1,97,1,0,97.0,0.0
Noé Ela Mangue,1,97,1,0,97.0,0.0
Manconi Soriano Mané,1,97,0,0,97.0,0.0
Christian Kouamé,4,302,1,3,75.5,0.75
Oumar Diakité,5,460,3,2,92.0,0.4
Shaquille Momad Nangy,2,189,2,0,94.5,0.0
Infren Da Conceição David Matola,2,189,1,0,94.5,0.0
Carlos Miguel Pereira Fernandes,2,192,2,0,96.0,0.0
Geny Cipriano Catamo,2,189,0,0,94.5,0.0
Yvan Neyou Noupa,1,78,0,1,78.0,1.0
Ebrima Colley,2,169,1,1,84.5,0.5
Naby Deco Keïta,4,349,2,1,87.25,0.25
Noah Sonko-Sundberg,1,80,0,1,80.0,1.0
Ablie Jallow,2,180,0,1,90.0,0.5
Jacob Mendy,2,197,0,0,98.5,0.0
Ismahila Ouédraogo,3,252,1,2,84.0,0.6666666666666666
Mohamed El Amine Amoura,2,166,1,1,83.0,0.5
Adamo Nagalo,2,180,1,1,90.0,0.5
Yacouba Nasser Djiga,1,98,1,0,98.0,0.0
Gustavo Fabrice Sangaré,3,267,0,2,89.0,0.6666666666666666
Dramane Salou,1,98,1,0,98.0,0.0
Khadim Diaw,3,295,1,0,98.33333333333333,0.0
Pape Ibnou Bâ,3,259,2,1,86.33333333333333,0.3333333333333333
Souleymane Doukara,1,93,1,0,93.0,0.0
Deivi Miguel Vieira,4,268,0,4,67.0,1.0
Valdomiro Tualungo Paulo Lameiras,4,257,1,2,64.25,0.5
Bodda Mouhsine,3,288,0,0,96.0,0.0
Hamza Rafia,2,146,0,2,73.0,1.0
Youssoufou Niakaté,2,146,1,1,73.0,0.5
Diadie Samassekou,3,281,1,2,93.66666666666667,0.6666666666666666
Seifeddine Jaziri,2,163,1,1,81.5,0.5
Dylan Batubinsika,4,340,1,1,85.0,0.25
Fiston Kalala Mayele,4,351,3,1,87.75,0.25
Aaron Tshibola,6,551,5,1,91.83333333333333,0.16666666666666666
Lusajo Mwaikenda,2,186,1,0,93.0,0.0
Denis Kibu,2,160,1,1,80.0,0.5
Cletous Chama,2,187,2,0,93.5,0.0
Kennedy Musonda,2,166,1,1,83.0,0.5
Edward Chilufya,2,166,1,1,83.0,0.5
Benedict Chepeshi,1,85,0,1,85.0,1.0
Miguel Changa Chaiwa,2,189,1,0,94.5,0.0
Mzamiru Yassin,2,188,1,0,94.0,0.0
Thabang Amod Monare,4,407,4,0,101.75,0.0
Wendell Rudath,1,93,1,0,93.0,0.0
Joslin Kamatuka,1,93,1,0,93.0,0.0
Jayden Adams,2,214,2,0,107.0,0.0
Gomolemo Grant Kekana,5,517,0,0,103.4,0.0
Juan José Óscar Siafá Etoha,1,96,1,0,96.0,0.0
Simon Adingra,5,515,3,1,103.0,0.2
Zinho Gano,1,46,0,1,46.0,1.0
Raphael Onyedika,1,90,1,0,90.0,0.0
Famana Quizera,1,67,0,1,67.0,1.0
Eulânio Ângelo Chipela Gomes,1,80,0,1,80.0,1.0
Edgar Miguel Ié,1,94,0,0,94.0,0.0
Jonas Asvedo Mendes,1,94,0,0,94.0,0.0
Fernando de Lacerda Gomes,1,93,0,0,93.0,0.0
João José Jone Bonde,1,95,1,0,95.0,0.0
Ivane Carminio Francisco Urrubal,1,95,0,0,95.0,0.0
Ahmed Mohamed Abo El Fotouh Mohamed,2,97,0,2,48.5,1.0
Bryan Silva Teixera,2,224,2,0,112.0,0.0
Erickson Patrick Correia Andrade,2,197,1,1,98.5,0.5
Mahmoud Abdul Monem Abdelhamid Soliman,4,377,4,0,94.25,0.0
Mohamed Abougabal,1,134,1,0,134.0,0.0
Edilson Alberto Monteiro Sanches Borges,1,97,0,0,97.0,0.0
Dylan Tavares dos Santos,1,98,0,0,98.0,0.0
Seydouba Cisse,1,95,1,0,95.0,0.0
Karim Cissé,1,95,1,0,95.0,0.0
Saidou Sow,1,95,0,0,95.0,0.0
Mohamed Aly Camara,1,95,0,0,95.0,0.0
Bubacarr Sanneh,1,98,1,0,98.0,0.0
Yusupha Bobb,1,68,0,1,68.0,1.0
Muhammed Sanneh,1,99,0,0,99.0,0.0
Jérémy Bela,3,288,3,0,96.0,0.0
Abdoul Razack Guiebre,1,76,0,1,76.0,1.0
Sacha Jordan Bansé,2,195,2,0,97.5,0.0
Augusto de Jesus Corte Real Carneiro,3,286,0,0,95.33333333333333,0.0
El Hacen Houeibib,2,198,1,0,99.0,0.0
Bakari Camara,1,101,1,0,101.0,0.0
Mohamed Amine Tougai,1,98,0,0,98.0,0.0
Nyiko Mobbie,2,212,2,0,106.0,0.0
Amadou Dante,1,93,1,0,93.0,0.0
Marcel Papama,1,93,1,0,93.0,0.0
Denzil Haoseb,0,0,1,0,0.0,0.0
Vetunuavi Charles Hambira,1,93,1,0,93.0,0.0
Ivan Kamberipa,2,187,0,0,93.5,0.0
Ismael Saibari,2,168,1,1,84.0,0.5
Amir Richardson,1,92,1,0,92.0,0.0
Tarik Tissoudali,1,93,1,0,93.0,0.0
Signori Dominique Nymi António,2,189,1,0,94.5,0.0
Ananias Gebhardt,1,90,1,0,90.0,0.0
Uetuuru Kambato,1,94,1,0,94.0,0.0
Francis Odinaka Uzoho,4,375,1,0,93.75,0.0
Mahmoud Hamada,1,132,1,0,132.0,0.0
Grady Diangana,2,191,1,1,95.5,0.5
Mohanad Mostafa Lasheen,1,123,1,0,123.0,0.0
Yassin Cheikh El Welly,1,100,1,0,100.0,0.0
Sébastien Haller,4,425,2,2,106.25,0.5
Idrissa Gueye,1,121,1,0,121.0,0.0
Mamadou Fofana,2,219,2,0,109.5,0.0
Joris Kayembe Ditu,2,219,1,0,109.5,0.0
Terrence Mashego,2,214,2,0,107.0,0.0
Nkosinathi Sibisi,2,242,1,0,121.0,0.0
Jean Thierry Lazare Amani,2,185,2,0,92.5,0.0
Oswin Reagan Appollis,1,129,1,0,129.0,0.0
Brian Jephte Bayeye,1,92,0,0,92.0,0.0
Kenneth McLean,3,281,3,0,93.66666666666667,0.0
Lawrence Shankland,3,286,3,0,95.33333333333333,0.0
Angus Gunn,3,283,0,0,94.33333333333333,0.0
Anthony Ralston,3,267,0,1,89.0,0.3333333333333333
Ryan Porteous,1,41,0,0,41.0,0.0
Ádám Lang,1,45,0,1,45.0,1.0
Bendegúz Bolla,3,250,1,2,83.33333333333333,0.6666666666666666
Kwadwo Duah,3,251,2,1,83.66666666666667,0.3333333333333333
Mohamed Zeki Amdouni,4,402,4,0,100.5,0.0
Milos Kerkez,3,237,0,3,79.0,1.0
Martin Ádám,3,287,3,0,95.66666666666667,0.0
Márton Dárdai,3,261,1,1,87.0,0.3333333333333333
Dan Ndoye,5,407,0,5,81.4,1.0
Dominik Szoboszlai,3,287,0,0,95.66666666666667,0.0
Barnabás Varga,3,255,0,2,85.0,0.6666666666666666
Luka Sučić,3,260,2,1,86.66666666666667,0.3333333333333333
Lamine Yamal Nasraoui Ebana,7,582,1,5,83.14285714285714,0.7142857142857143
Marin Pongracic,2,188,0,0,94.0,0.0
Jasir Asani,3,210,0,3,70.0,1.0
Arbër Hoxha,3,283,3,0,94.33333333333333,0.0
Taulant Sulejmanov,2,164,1,1,82.0,0.5
Qazim Laçi,3,234,1,2,78.0,0.6666666666666666
Armando Broja,2,168,1,1,84.0,0.5
Andrea Cambiaso,3,280,3,0,93.33333333333333,0.0
Gianluca Scamacca,4,332,1,2,83.0,0.5
Mateo Retegui,4,375,3,0,93.75,0.0
Federico Dimarco,3,232,0,2,77.33333333333333,0.6666666666666666
Nedim Bajrami,3,247,0,2,82.33333333333333,0.6666666666666666
Ernest Muçi,2,180,2,0,90.0,0.0
Michael Ijemuan Folorunsho,1,94,1,0,94.0,0.0
Ylber Ramadani,3,271,0,1,90.33333333333333,0.3333333333333333
Kristjan Asllani,3,285,0,0,95.0,0.0
Riccardo Calafiori,3,286,0,0,95.33333333333333,0.0
Mario Mitaj,3,284,0,0,94.66666666666667,0.0
Thomas Strakosha,3,284,0,0,94.66666666666667,0.0
Davide Frattesi,4,322,2,1,80.5,0.25
Petar Stojanović,4,320,0,3,80.0,0.75
Benjamin Verbič,3,309,3,0,103.0,0.0
Jan Mlakar,4,293,0,4,73.25,1.0
Žan Celar,3,303,3,0,101.0,0.0
Timi Elšnik,4,362,0,3,90.5,0.75
Jon Gorenc Stankovič,4,394,4,0,98.5,0.0
Victor Bernth Kristansen,4,320,2,2,80.0,0.5
Rasmus Winther Højlund,4,286,0,4,71.5,1.0
Morten Hjulmand,3,246,0,3,82.0,1.0
Andraž Šporar,4,344,0,3,86.0,0.75
David Brekalo,2,188,2,0,94.0,0.0
Vanja Drkušić,4,381,0,0,95.25,0.0
Jaka Bijol,4,395,0,0,98.75,0.0
Žan Karničnik,4,397,0,0,99.25,0.0
Erik Janža,3,273,0,1,91.0,0.3333333333333333
Adam Gnezda Čerin,4,396,0,0,99.0,0.0
Conor Gallagher,5,445,4,1,89.0,0.2
Jarrod Bowen,2,185,2,0,92.5,0.0
Kobbie Mainoo,6,508,2,4,84.66666666666667,0.6666666666666666
Marc Guehi,6,581,0,0,96.83333333333333,0.0
Phil Foden,7,624,0,6,89.14285714285714,0.8571428571428571
Orel Mangala,4,333,3,1,83.25,0.25
Johan Bakayoko,2,191,2,0,95.5,0.0
Róbert Boženík,4,339,2,2,84.75,0.5
David Strelec,4,313,2,2,78.25,0.5
Ivan Schranz,4,333,0,4,83.25,1.0
Dávid Ďuriš,2,187,2,0,93.5,0.0
Dodi Lukebakio,3,243,2,1,81.0,0.3333333333333333
Adam Obert,2,191,2,0,95.5,0.0
Zeno Debast,2,189,1,0,94.5,0.0
Gernot Trauner,2,154,1,1,77.0,0.5
Alexander Prass,4,374,3,0,93.5,0.0
Stefan Posch,4,381,0,0,95.25,0.0
N'Golo Kanté,6,522,0,2,87.0,0.3333333333333333
Patrick Pentz,4,377,0,0,94.25,0.0
Jan Kuchta,2,156,1,1,78.0,0.5
Ondřej Lingr,3,281,3,0,93.66666666666667,0.0
Mojmír Chytil,3,242,2,1,80.66666666666667,0.3333333333333333
Gonçalo Bernardo Inácio,2,182,1,0,91.0,0.0
Pavel Šulc,1,78,0,1,78.0,1.0
Lukáš Provod,3,232,0,3,77.33333333333333,1.0
Francisco Fernandes Conceição,4,423,3,0,105.75,0.0
Pedro Lomba Neto,3,262,2,1,87.33333333333333,0.3333333333333333
Tomáš Chorý,2,191,2,0,95.5,0.0
Robin Hranáč,3,281,0,0,93.66666666666667,0.0
Jindřich Staněk,3,239,0,1,79.66666666666667,0.3333333333333333
David Doudera,1,92,0,0,92.0,0.0
Ladislav Krejčí,3,279,0,0,93.0,0.0
Klaus Gjasula,1,98,1,0,98.0,0.0
Martin Baturina,1,96,1,0,96.0,0.0
Mirlind Daku,1,97,1,0,97.0,0.0
Ivica Ivušić,1,86,0,0,86.0,0.0
Zsolt Nagy,2,192,2,0,96.0,0.0
Dániel Gazdag,1,91,1,0,91.0,0.0
Kevin Csoboth,2,193,2,0,96.5,0.0
Žan Vipotnik,1,96,1,0,96.0,0.0
Lazar Samardžić,2,137,1,1,68.5,0.5
Ollie Watkins,3,276,3,0,92.0,0.0
Eberechi Eze,3,331,3,0,110.33333333333333,0.0
Alejandro Baena Rodríguez,2,187,2,0,93.5,0.0
Joey Veerman,6,459,4,2,76.5,0.3333333333333333
Lutsharel Geertruida,2,190,1,0,95.0,0.0
Jerdy Schouten,6,516,0,2,86.0,0.3333333333333333
Bart Verbruggen,6,563,0,0,93.83333333333333,0.0
Tijjani Reijnders,6,503,0,2,83.83333333333333,0.3333333333333333
İsmail Yüksek,3,213,1,2,71.0,0.6666666666666666
Muhammed Kerem Aktürkoğlu,5,436,4,1,87.2,0.2
Kenan Yildiz,5,405,1,4,81.0,0.8
Yunus Akgün,1,68,0,1,68.0,1.0
Arda Güler,5,442,1,3,88.4,0.6
Samet Akaydin,4,348,0,2,87.0,0.5
João Neves,2,168,1,1,84.0,0.5
Altay Bayındır,1,94,0,0,94.0,0.0
Barış Alper Yılmaz,5,471,0,0,94.2,0.0
Ferdi Erenay Kadıoğlu,5,470,0,0,94.0,0.0
Abdülkerim Bardakcı,4,373,0,0,93.25,0.0
Marius Mihai Marin,4,303,0,3,75.75,0.75
Darius Dumitru Olaru,2,182,2,0,91.0,0.0
Valentin Mihai Mihăilă,3,250,2,1,83.33333333333333,0.3333333333333333
Ianis Hagi,4,321,2,2,80.25,0.5
Denis Mihai Drăguş,4,292,0,4,73.0,1.0
Denis Alibec,2,186,2,0,93.0,0.0
Andrei Florin Ratiu,4,363,0,1,90.75,0.25
Deian Cristian Sorescu,2,180,2,0,90.0,0.0
Nicolae Claudiu Stanciu,4,356,0,2,89.0,0.5
Răzvan Gabriel Marin,4,363,0,1,90.75,0.25
Andrei Burcă Andonie,4,356,0,0,89.0,0.0
Nicușor Silviu Bancu,3,267,0,0,89.0,0.0
Dennis Man,4,337,1,1,84.25,0.25
Florin Constantin Niţă,4,372,0,0,93.0,0.0
Radu Drăgușin,4,368,0,0,92.0,0.0
Callum Styles,1,60,0,1,60.0,1.0
Lewis Morgan,1,97,1,0,97.0,0.0
Nicolò Fagioli,2,181,1,1,90.5,0.5
Fermin Lopez Marin,1,93,1,0,93.0,0.0
Medon Berisha,1,93,1,0,93.0,0.0
Daniel Vivian Moreno,2,185,1,0,92.5,0.0
David Raya Martin,1,94,0,0,94.0,0.0
Iván Balliu Campeny,1,93,0,0,93.0,0.0
Leopold Querfeld,1,96,1,0,96.0,0.0
Micky van de Ven,4,371,4,0,92.75,0.0
Andreas Weimann,1,96,1,0,96.0,0.0
Cole Palmer,5,518,5,0,103.6,0.0
Anthony Gordon,1,93,1,0,93.0,0.0
Jure Balkovec,2,213,1,0,106.5,0.0
Srđan Mijailović,1,73,0,1,73.0,1.0
Florinel Teodor Coman,2,118,0,2,59.0,1.0
George Alexandru Puşcaş,2,185,2,0,92.5,0.0
Adrián Rus,2,183,2,0,91.5,0.0
Cenk Tosun,2,186,2,0,93.0,0.0
Matěj Jurásek,2,187,2,0,93.5,0.0
Fehmi Mert Günok,4,382,0,0,95.5,0.0
Vitezslav Jaros,1,83,0,0,83.0,0.0
Lukáš Červ,1,84,0,0,84.0,0.0
Kacper Urbanski,3,241,1,1,80.33333333333333,0.3333333333333333
Taras Wiktorowicz Romanczuk,1,54,0,1,54.0,1.0
Bartosz Slisz,2,167,1,1,83.5,0.5
Jakub Piotrowski,2,138,1,1,69.0,0.5
Bartosz Salamon,1,85,0,1,85.0,1.0
Adam Buksa,2,153,0,1,76.5,0.5
Volodymyr Brazhko,3,246,1,2,82.0,0.6666666666666666
Yukhym Konoplya,1,71,0,1,71.0,1.0
Oleksandr Tymchyk,3,278,1,0,92.66666666666667,0.0
Georgiy Sudakov,3,267,0,1,89.0,0.3333333333333333
Bogdan Racovițan,2,181,2,0,90.5,0.0
Mykola Matvienko,3,279,0,0,93.0,0.0
Andriy Lunin,1,94,0,0,94.0,0.0
Mykhailo Mudryk,2,177,0,1,88.5,0.5
Giorgi Chakvetadze,4,308,1,3,77.0,0.75
Zuriko Davitashvili,4,340,3,1,85.0,0.25
Heorhii Tsitaishvili,4,314,2,2,78.5,0.5
Luka Lochoshvili,4,307,2,2,76.75,0.5
Solomon Kverkvelia,3,258,1,2,86.0,0.6666666666666666
Budu Zivzivadze,2,185,2,0,92.5,0.0
Anzor Mekvabishvili,3,272,1,1,90.66666666666667,0.3333333333333333
Sandro Altunashvili,2,185,2,0,92.5,0.0
Georges Mikautadze,4,350,0,2,87.5,0.5
Lasha Dvali,4,372,0,0,93.0,0.0
Guram Kashia,4,370,0,0,92.5,0.0
Giorgi Mamardashvili,4,376,0,0,94.0,0.0
Otar Kakabadze,4,361,0,0,90.25,0.0
Khvicha Kvaratskhelia,4,349,0,2,87.25,0.5
Leo Sauer,1,94,1,0,94.0,0.0
Maksym Talovierov,1,92,1,0,92.0,0.0
Anatolii Trubin,2,188,0,0,94.0,0.0
Václav Černý,1,54,0,1,54.0,1.0
Giorgi Gvelesiani,3,246,1,2,82.0,0.6666666666666666
Saba Lobzhanidze,1,94,1,0,94.0,0.0
Giorgi Kvilitaia,1,93,1,0,93.0,0.0
Otar Kiteishvili,2,131,0,1,65.5,0.5
Vladyslav Vanat,1,91,1,0,91.0,0.0
Oleksandr Svatok,1,80,0,1,80.0,1.0
Giovani Lo Celso,5,458,4,1,91.6,0.2
Jacen Russell-Rowe,1,91,1,0,91.0,0.0
Derek Cornelius,6,518,1,1,86.33333333333333,0.16666666666666666
Moise Bombito,6,624,0,0,104.0,0.0
Maxime Crépeau,5,507,0,0,101.4,0.0
Luis Jan Piers Advíncula Castrillón,4,315,0,1,78.75,0.25
Marcos Johan López Lanfranco,3,267,1,1,89.0,0.3333333333333333
Diego Alfonso Valdés Contreras,1,46,0,1,46.0,1.0
Darío Esteban Osorio Osorio,3,216,1,1,72.0,0.3333333333333333
Víctor Alejandro Dávila Zavala,3,233,0,2,77.66666666666667,0.6666666666666666
Marcos Nikolas Bolados Hidalgo,3,280,3,0,93.33333333333333,0.0
Ben Brereton Díaz,3,283,3,0,94.33333333333333,0.0
Piero Aldair Quispe Córdova,2,131,0,2,65.5,1.0
Joao Alberto Grimaldo Ubidia,1,94,1,0,94.0,0.0
Édison Michael Flores Peralta,6,432,0,4,72.0,0.6666666666666666
José Paolo Guerrero Gonzáles,6,524,3,1,87.33333333333333,0.16666666666666666
Andy Jorman Polo Andrade,2,179,0,1,89.5,0.5
Oliver Sonne,2,187,1,0,93.5,0.0
Alexander Martín Marquinho Callens Asín,3,272,0,1,90.66666666666667,0.3333333333333333
Luis Alfonso Abram Ugarelli,1,93,1,0,93.0,0.0
Marcelino Ignacio Nuñez Espinoza,3,224,1,2,74.66666666666667,0.6666666666666666
Rodrigo Eduardo Echeverría Sáez,3,269,1,1,89.66666666666667,0.3333333333333333
Miguel Gianpierre Araujo Blanco,2,138,0,0,69.0,0.0
Gianluca Lapadula Vargas,3,255,1,1,85.0,0.3333333333333333
Sergio Fernando Peña Flores,3,265,0,1,88.33333333333333,0.3333333333333333
Paulo César Díaz Huincales,2,189,0,0,94.5,0.0
Wilder José Cartagena Mendoza,4,324,1,1,81.0,0.25
Pedro David Gallese Quiróz,6,542,0,0,90.33333333333333,0.0
Luis Francisco Romo Barrón,3,271,1,1,90.33333333333333,0.3333333333333333
Santiago Tomás Giménez,3,221,0,2,73.66666666666667,0.6666666666666666
Guillermo Martínez Ayala,3,283,3,0,94.33333333333333,0.0
Damion Lowe,3,229,1,1,76.33333333333333,0.3333333333333333
Di'Shon Bernard,2,117,0,2,58.5,1.0
Michael Hector,3,279,2,0,93.0,0.0
Erick Daniel Sánchez Ocegueda,2,192,2,0,96.0,0.0
Renaldo Showayne Cephas,3,230,2,1,76.66666666666667,0.3333333333333333
Bobby Armani De Cordova-Reid,2,175,0,1,87.5,0.5
Kaheim Dixon,3,271,3,0,90.33333333333333,0.0
Gregory Leigh,2,187,0,0,93.5,0.0
Johan Felipe Vásquez Ibarra,3,281,0,0,93.66666666666667,0.0
Gerardo Daniel Arteaga Zamora,3,265,0,1,88.33333333333333,0.3333333333333333
Julián Andrés Quiñones Quiñones,3,252,0,2,84.0,0.6666666666666666
Dexter Lembikisa,2,179,0,1,89.5,0.5
Julio José González Vela-Alvizu,3,282,0,0,94.0,0.0
Ethan Pinnock,3,278,0,0,92.66666666666667,0.0
