player_name,goals,assists,shots,passes,successful_passes,tackles,interceptions,clearances,yellow_cards,red_cards,fouls,pass_accuracy
Eduardo Ramos Gómez,0,0,0,13,9,0,0,5,0,0,5,0.6923076923076923
Fernando Martín Forestieri,0,0,0,9,8,0,1,0,0,0,1,0.8888888888888888
Alain Didier Zokora-Déguy,0,1,0,59,50,0,2,2,0,0,7,0.847457627118644
Marius Stankevičius,0,0,1,104,64,0,4,3,0,0,10,0.6153846153846154
Héctor Sánchez Cabrera,0,0,0,20,16,0,2,2,0,0,4,0.8
Manuel Martínez Lara,0,0,0,20,13,0,2,2,0,0,6,0.65
Jacobo Sanz Ovejero,0,0,0,40,22,0,0,0,0,0,0,0.55
José Carlos Fernández Vázquez,0,0,3,113,82,0,3,4,0,0,1,0.7256637168141593
Nilmar Honorato da Silva,1,1,4,53,35,0,2,1,0,0,6,0.660377358490566
David Fuster Torrijos,0,0,0,2,1,0,0,0,0,0,1,0.5
Vadim Demidov,0,1,0,60,43,0,4,19,0,0,1,0.7166666666666667
Diego Ifrán Sala,1,0,2,25,15,0,0,1,0,0,2,0.6
André de Castro Pereira,0,0,0,46,31,0,7,2,0,0,9,0.6739130434782609
Ignacio Javier Gómez Novo,0,0,2,19,11,0,0,1,0,0,2,0.5789473684210527
José Miguel González Rey,0,0,0,34,27,0,1,5,0,0,2,0.7941176470588235
Alhassane Keita,1,0,1,4,2,0,0,0,0,0,2,0.5
Abel Enrique Aguilar Tapia,0,0,0,201,161,0,5,11,1,0,11,0.8009950248756219
Pablo Amo Aguado,0,0,0,13,12,0,1,7,0,0,1,0.9230769230769231
"Steve Franck Songo""o",0,0,0,0,0,0,0,0,0,0,1,0.0
Miguel Ángel Nieto de la Calle,0,0,0,4,2,0,0,0,0,0,1,0.5
Roberto López Esquiroz,0,0,0,8,6,0,0,0,0,0,2,0.75
Jorge Galán Anaut,0,0,0,5,4,0,0,0,0,0,0,0.8
Braulio Nóbrega Rodríguez,0,0,1,19,12,0,0,0,0,0,4,0.631578947368421
Maurizio Lanzaro,0,0,1,61,41,0,5,18,0,0,4,0.6721311475409836
Ivan Obradović,0,0,1,70,50,0,3,7,0,0,5,0.7142857142857143
Marco Jhonnier Pérez Murillo,0,0,0,6,5,0,0,0,0,0,1,0.8333333333333334
Saïd Boutahar,0,0,0,9,7,0,0,0,0,0,0,0.7777777777777778
MacDonald Mariga Wanyama,0,0,1,16,10,0,0,0,0,0,1,0.625
Antonio Ramiro Pérez,0,0,0,7,6,0,0,0,0,0,0,0.8571428571428571
Joan Oriol i Gràcia,0,0,0,67,42,0,3,12,0,0,3,0.6268656716417911
Pablo César Pintos Cabral,0,0,0,42,28,0,1,2,0,0,3,0.6666666666666666
Gorka Larrea García,0,0,0,2,1,0,1,0,0,0,0,0.5
Marcos Sebastián Aguirre,0,0,1,38,20,0,0,1,0,0,5,0.5263157894736842
Iñaki Bea Jauregi,0,0,0,18,13,0,0,6,0,0,0,0.7222222222222222
Damián Ariel Escudero,0,0,1,21,17,0,0,0,0,0,0,0.8095238095238095
Jonas Gonçalves Oliveira,0,0,8,110,78,0,1,2,0,0,9,0.7090909090909091
Jesús Alberto Dátolo,0,0,0,12,10,0,0,0,0,0,0,0.8333333333333334
Elias Mendes Trindade,0,0,0,7,7,0,0,0,0,0,0,1.0
Patrick Jan Mtiliga,0,0,0,40,37,0,0,4,0,0,1,0.925
Quincy Owusu-Abeyie,0,0,0,9,8,0,0,0,0,0,1,0.8888888888888888
Yves Hadley Desmarets,0,0,0,13,9,0,0,0,0,0,0,0.6923076923076923
Knut Olav Rindarøy,0,0,0,4,4,0,0,0,0,0,0,1.0
Pablo Cendrós López,0,0,0,84,66,0,6,8,0,0,5,0.7857142857142857
Akihiro Ienaga,0,0,1,10,7,0,1,0,0,0,0,0.7
Sergio Tejera Rodríguez,0,0,0,13,9,0,1,0,0,0,3,0.6923076923076923
Kennedy Bakircioglu,0,0,3,45,32,0,0,5,0,0,1,0.7111111111111111
Ariel Gerardo Nahuelpán Osten,0,0,1,10,8,0,0,0,0,0,1,0.8
Alexandros Tziolis,0,0,0,25,24,0,0,1,0,0,2,0.96
Matías Lionel Fritzler,0,0,0,37,29,0,3,3,0,0,1,0.7837837837837838
David Sergio Trézéguet,0,0,3,48,36,0,0,4,1,0,2,0.75
Abraham Paz Cruz,0,0,1,14,9,0,2,15,0,0,0,0.6428571428571429
Nelson Antonio Haedo Valdez,2,0,4,38,25,0,0,1,0,0,2,0.6578947368421053
Tiago Filipe Figueiras Gomes,0,1,0,21,13,0,1,1,0,0,0,0.6190476190476191
Noé Elias Pamarot,0,0,0,8,5,0,4,9,0,0,0,0.625
Sendoa Aguirre Basterretxea,0,0,2,7,3,0,0,0,0,0,2,0.42857142857142855
Jorge López Marco,0,0,0,53,37,0,1,0,0,0,1,0.6981132075471698
Markus Rosenberg,0,0,2,19,13,0,1,0,0,0,2,0.6842105263157895
Julián Luque Conde,0,0,0,2,1,0,1,0,0,0,1,0.5
Mohamed Adama Sarr,0,0,0,13,12,0,0,9,0,0,0,0.9230769230769231
Diego Ribas da Cunha,0,0,0,59,46,0,0,0,0,0,2,0.7796610169491526
Eduardo Antonio Salvio,0,0,1,121,96,0,3,5,0,0,2,0.7933884297520661
Felipe Mattioni Rohde,0,0,2,43,37,0,1,4,0,0,2,0.8604651162790697
Nicolás Santiago Bertolo,0,0,1,8,5,0,1,0,0,0,0,0.625
Paulo César Da Silva Barrios,0,0,1,27,19,0,5,10,0,0,2,0.7037037037037037
Ádám Pintér,0,0,2,66,52,0,5,8,0,0,5,0.7878787878787878
Guirane N''Daw,0,0,1,22,11,0,2,7,0,0,6,0.5
Jeffrey Sarpong,0,0,0,3,3,0,0,0,0,0,0,1.0
Adrián Sardinero Corpa,0,0,0,5,3,0,0,0,0,0,0,0.6
José Manuel Catalá Mazuecos,0,0,0,40,28,0,2,3,0,0,1,0.7
Marcelo Andrés Silva Fernández,0,0,0,13,8,0,1,6,0,0,1,0.6153846153846154
Fabián Andrés Vargas Rivera,0,0,0,24,24,0,0,0,0,0,2,1.0
Dejan Lekić,2,0,2,33,19,0,1,0,0,0,1,0.5757575757575758
Gianni Michel Eugene Zuiverloon,0,0,0,23,17,0,1,0,0,0,1,0.7391304347826086
Daniel González Benítez,0,0,1,45,21,0,1,0,1,0,2,0.4666666666666667
Alejandro Pozuelo Melero,0,0,1,39,35,0,0,0,0,0,1,0.8974358974358975
Paulo Afonso Santos Júnior,0,0,0,45,42,0,1,9,0,0,0,0.9333333333333333
Cristian Gómez García,0,0,0,16,15,0,0,0,0,0,3,0.9375
Rui Pedro da Rocha Fonte,0,0,0,8,8,0,0,0,0,0,1,1.0
Marcos Gullón Ferrera,0,0,1,31,22,0,0,2,0,0,2,0.7096774193548387
Mario Fernández Cuesta,0,0,0,31,19,0,0,0,1,0,0,0.6129032258064516
Pablo Domingo Cáceres Rodríguez,0,0,0,48,36,0,2,5,0,0,2,0.75
Mehmet Topal,0,0,0,6,6,0,1,0,0,0,0,1.0
Pablo Edson Barrera Acosta,0,0,0,10,7,0,1,0,0,0,0,0.7
Efraín Juárez Váldez,0,0,0,35,29,0,1,3,0,0,5,0.8285714285714286
David Mateos Ramajo,0,0,0,19,13,0,3,5,0,0,1,0.6842105263157895
Fernando José da Silva Freitas Meira,0,0,0,36,25,0,0,1,0,0,0,0.6944444444444444
Rúben Micael Freitas da Ressurreição,0,0,1,48,38,0,3,3,1,0,6,0.7916666666666666
Miguel Pérez Cuesta,0,0,4,42,24,0,3,4,0,0,7,0.5714285714285714
Pedro Roberto Silva Botelho,0,0,0,62,39,0,5,5,0,0,9,0.6290322580645161
Miguel Ángel Sánchez Muñoz,0,0,1,15,8,0,0,0,0,0,3,0.5333333333333333
Mikel Labaka Zurriarain,0,0,0,16,9,0,3,8,0,0,1,0.5625
Rafael García García,0,0,1,21,15,0,1,0,0,0,1,0.7142857142857143
Rubén Suárez Estrada,0,0,1,18,15,0,0,0,0,0,0,0.8333333333333334
Joris Mathijsen,0,0,0,14,9,0,2,3,0,0,1,0.6428571428571429
Sebastián Bruno Fernández Miglierina,0,0,1,13,8,0,0,0,0,0,1,0.6153846153846154
Ibrahima Baldé,0,0,0,9,9,0,0,1,0,0,2,1.0
Sílvio Manuel Azevedo Ferreira Sá Pereira,0,0,0,32,28,0,1,2,0,0,0,0.875
José Luis Moreno Barroso,0,0,1,12,4,0,0,0,0,0,3,0.3333333333333333
Gonzalo Pablo Castellani,0,0,0,8,6,0,0,0,0,0,2,0.75
Tsepo Peter Masilela,0,0,1,27,22,0,0,3,0,0,1,0.8148148148148148
Pablo Sebastián Valeira Álvarez,0,0,0,18,9,0,0,6,0,0,2,0.5
Roland Conde Lamah,0,1,4,55,31,0,0,0,0,0,7,0.5636363636363636
Rovérsio Rodrigues de Barros,0,0,0,11,8,0,2,4,0,0,0,0.7272727272727273
Abdelkader Mohamed Ghezzal,0,0,1,5,5,0,0,0,0,0,0,1.0
Aitor Núñez Martín,0,0,0,15,12,0,1,3,0,0,3,0.8
Pape Maly Diamanka,0,0,1,12,9,0,2,1,0,0,3,0.75
Diego Benito Rey,0,0,0,4,3,0,0,0,0,0,1,0.75
Borja Gómez Pérez,0,0,0,42,28,0,2,22,0,0,5,0.6666666666666666
Franco Daniel Jara,0,0,0,10,4,0,0,1,0,0,0,0.4
Danijel Pranjić,0,0,0,18,13,0,0,1,0,0,1,0.7222222222222222
Ignacio Insa Bohigues,1,0,1,18,13,0,0,0,0,0,1,0.7222222222222222
Chu-Young Park,0,0,1,21,12,0,0,0,0,0,3,0.5714285714285714
Fernando Macedo Da Silva Rodilla,0,0,0,35,25,0,1,3,0,0,3,0.7142857142857143
Gabriel Andrei Torje,0,0,4,64,39,0,4,4,0,0,4,0.609375
Michael Essien,0,0,0,47,34,0,0,3,0,0,1,0.723404255319149
Alex Sandro Mendonça Dos Santos,0,0,0,24,16,0,3,3,0,0,0,0.6666666666666666
Andrija Delibašić,0,0,3,40,35,0,2,0,0,0,3,0.875
Nicki Niels Bille Nielsen,0,0,0,8,4,0,0,0,0,0,1,0.5
Sérgio da Silva Pinto,0,0,1,18,10,0,0,1,0,0,2,0.5555555555555556
Issam El Adoua,0,0,0,9,6,0,1,3,0,0,2,0.6666666666666666
Obafemi Akinwunmi Martins,0,0,2,17,14,0,0,0,0,0,0,0.8235294117647058
Christian Lell,0,0,0,23,16,0,1,1,0,0,0,0.6956521739130435
Juan Luis Gómez López,0,0,1,14,9,0,1,0,0,0,1,0.6428571428571429
Dorlan Mauricio Pabón Ríos,1,0,3,58,43,0,2,1,0,0,2,0.7413793103448276
Emmanuel Nosakhare Igiebor,0,1,0,36,30,0,4,2,0,0,5,0.8333333333333334
Alejandro Martínez Sánchez,0,0,0,35,27,0,1,3,0,0,0,0.7714285714285715
João Pedro da Silva Pereira,0,1,0,150,121,0,1,10,0,0,13,0.8066666666666666
Manuel Lanzarote Bruno,0,0,1,9,6,0,0,0,0,0,1,0.6666666666666666
Jean Marie Dongou Tsafack,0,0,0,1,1,0,0,0,0,0,0,1.0
Jérémy Perbet,0,0,0,6,3,0,1,0,0,0,1,0.5
Vitorino Gabriel Pacheco Antunes,0,0,4,84,48,0,5,6,1,0,2,0.5714285714285714
Flávio Nunes Ferreira,0,0,0,17,14,0,0,6,0,0,1,0.8235294117647058
Pablo Javier Pérez,0,0,0,20,15,0,0,2,0,0,5,0.75
Bartlomiej Pawłowski,0,0,1,14,8,0,1,0,0,0,2,0.5714285714285714
Pedro Andrés Morales Flores,0,0,0,9,6,0,1,0,0,0,0,0.6666666666666666
Marko Marin,0,0,1,9,6,0,0,0,0,0,1,0.6666666666666666
Bryan Martín Rabello Mella,0,0,0,7,6,0,0,0,0,0,0,0.8571428571428571
Luís Miguel Afonso Fernandes,2,0,6,93,66,0,1,1,0,0,3,0.7096774193548387
Nélson Miguel Castro Oliveira,0,0,2,35,28,0,1,0,0,0,3,0.8
Isaac Gómez Sánchez,0,0,0,4,3,0,1,0,0,0,0,0.75
Andrés José Túñez Arceo,0,0,0,33,27,0,1,3,0,0,0,0.8181818181818182
Jonathan Vila Pereira,0,0,0,19,18,0,1,6,0,0,0,0.9473684210526315
Raúl Goni Bayo,0,0,0,48,32,0,2,2,0,0,2,0.6666666666666666
Lucas Antonio Wílchez,0,0,0,7,6,0,0,0,0,0,0,0.8571428571428571
Stefan Babović,0,0,0,9,7,0,0,0,0,0,0,0.7777777777777778
Julia Spetsmark,0,0,0,17,13,0,0,0,0,0,0,0.7647058823529411
Eniola Aluko,0,0,0,1,0,0,0,0,0,0,0,0.0
McCall Zerboni,2,0,6,420,337,0,23,10,0,0,15,0.8023809523809524
Taylor Smith,0,0,4,333,201,0,12,14,0,0,5,0.6036036036036037
Jaelene McKenzie Daniels,0,1,2,461,292,0,23,8,0,0,5,0.6334056399132321
Whitney Church,0,1,4,298,217,0,8,33,0,0,3,0.7281879194630873
Caprice Dydasco,0,0,4,441,299,0,6,20,0,0,4,0.6780045351473923
Sabrina D’Angelo,0,0,0,28,16,0,0,0,0,0,0,0.5714285714285714
Kristen Hamilton,1,3,17,90,50,0,5,2,0,0,13,0.5555555555555556
Merritt Mathias,1,1,4,462,287,0,14,9,0,0,12,0.6212121212121212
Aubrey Renee Kingsbury,0,0,1,194,105,0,0,0,0,0,2,0.5412371134020618
Joanna Lohman,0,0,2,51,35,0,3,3,0,0,2,0.6862745098039216
Mallory Eubanks,0,0,2,60,44,0,1,2,0,0,0,0.7333333333333333
Ashley Hatch,1,0,32,182,121,0,1,5,0,0,13,0.6648351648351648
Meggie Dougherty Howard,0,0,5,192,141,0,3,3,0,0,1,0.734375
Darian Jenkins,0,0,3,36,22,0,1,0,0,0,4,0.6111111111111112
Tori Huster,0,0,5,268,178,0,10,18,0,0,7,0.664179104477612
Meredith Speck,0,0,0,89,53,0,3,2,0,0,0,0.5955056179775281
Megan Montefusco,0,0,0,311,227,0,5,19,0,0,4,0.729903536977492
Christen Westphal,0,0,1,99,63,0,1,5,0,0,2,0.6363636363636364
Kelli Hubly,0,0,0,77,49,0,2,8,0,0,2,0.6363636363636364
Britt Eckerstrom,0,0,0,58,31,0,0,0,0,0,0,0.5344827586206896
Mallory Weber,0,0,3,29,16,0,0,1,0,0,0,0.5517241379310345
Celeste Boureille,0,0,0,240,172,0,9,6,0,0,4,0.7166666666666667
Beverly Yanez,1,0,13,193,115,0,9,5,0,0,11,0.5958549222797928
Michelle Betos,0,0,0,62,42,0,0,2,0,0,0,0.6774193548387096
Kristen McNabb,0,0,0,88,62,0,0,10,0,0,6,0.7045454545454546
Rumi Utsugi,1,0,6,189,133,0,2,5,0,0,3,0.7037037037037037
Meghan Klingenberg,0,1,1,338,237,0,3,10,0,0,2,0.7011834319526628
Margaret Purce,0,0,3,114,69,0,1,3,0,0,1,0.6052631578947368
Nahomi Kawasumi,0,1,4,110,81,0,2,0,0,0,0,0.7363636363636363
Katherine Reynolds,1,0,2,141,82,0,3,9,0,0,4,0.5815602836879432
Alyssa Kleiner,0,0,1,48,28,0,2,1,1,0,2,0.5833333333333334
Madeline Bauer,0,0,0,7,4,0,0,2,0,0,0,0.5714285714285714
Morgan Andrews,0,0,0,16,12,0,0,0,0,0,1,0.75
Quinn Quinn,0,0,0,83,50,0,5,4,0,0,0,0.6024096385542169
Katelyn Rowland,0,0,0,292,201,0,0,0,0,0,1,0.6883561643835616
Morgan Proffitt,0,0,0,25,16,0,0,1,0,0,0,0.64
Savannah McCaskill,0,3,7,177,125,0,2,2,0,0,4,0.7062146892655368
Katlyn Alicia Johnson Carreón,0,1,2,60,38,0,0,1,0,0,2,0.6333333333333333
Shea Groom,2,1,10,137,81,0,2,1,0,0,10,0.5912408759124088
Erica Skroski,0,0,0,271,208,0,8,10,0,0,1,0.7675276752767528
Mandy Freeman,0,0,0,217,159,0,13,21,0,0,2,0.7327188940092166
Sarah Killion,0,1,3,344,255,0,12,10,0,0,10,0.7412790697674418
Amanda Frisbie,0,0,1,204,147,0,3,12,0,0,1,0.7205882352941176
Dominique Richardson,0,0,2,177,133,0,8,17,0,0,2,0.751412429378531
Madison Tiernan,0,0,2,177,103,0,6,2,0,0,12,0.5819209039548022
Kristen Edmonds,1,0,2,207,151,0,7,2,0,0,3,0.7294685990338164
Chioma Ubogagu,1,0,12,216,143,0,6,1,1,0,8,0.6620370370370371
Carson Pickett,0,0,1,165,115,0,10,10,0,0,2,0.696969696969697
Christine Nairn,0,1,2,147,111,0,2,0,0,0,0,0.7551020408163265
Ashlyn Harris,0,0,0,171,103,0,0,0,0,0,0,0.6023391812865497
Rachel Hill,1,0,3,89,67,0,5,2,0,0,8,0.7528089887640449
Dani Weatherholt,1,0,12,243,168,0,1,3,0,0,6,0.691358024691358
Kaleigh Kurtz,0,0,0,168,107,0,4,6,0,0,2,0.6369047619047619
Sydney Rae Leroux,2,1,20,158,101,0,1,3,0,0,1,0.6392405063291139
Theresa Nielsen,0,0,2,363,237,0,9,2,0,0,7,0.6528925619834711
Adrianna Nichole Franch,0,0,0,92,61,0,0,0,0,0,0,0.6630434782608695
Lauren Barnes,0,0,2,383,268,0,9,17,0,0,4,0.6997389033942559
Elizabeth Addo,0,0,3,64,40,0,3,0,1,0,5,0.625
Jasmyne Spencer,1,0,8,55,37,0,1,1,0,0,2,0.6727272727272727
Erika Tymrak,0,1,4,116,80,0,0,0,0,0,1,0.6896551724137931
Imani Dorsey,3,0,12,145,104,0,5,1,0,0,6,0.7172413793103448
Katie Stengel,4,0,14,203,150,0,1,3,0,0,4,0.7389162561576355
Samantha Johnson,0,0,2,185,142,0,3,10,0,0,7,0.7675675675675676
Abby Smith,0,0,0,139,87,0,0,0,0,0,0,0.6258992805755396
Rebecca Moros,0,0,1,432,322,0,9,10,0,0,5,0.7453703703703703
Sydney Miramontez,0,0,1,191,113,0,5,8,0,0,0,0.5916230366492147
Yuki Nagasato,3,3,9,229,170,0,3,3,0,0,8,0.74235807860262
Danielle Colaprico,0,1,2,317,228,0,8,3,0,0,7,0.7192429022082019
Arin Wright,0,0,0,288,210,0,14,15,0,0,0,0.7291666666666666
Kathleen Naughton,0,0,0,198,138,0,2,17,0,0,5,0.696969696969697
Alyssa Mautz,0,2,7,190,117,0,5,3,0,0,8,0.6157894736842106
Michele Vasconcelos,0,0,4,70,44,0,1,0,0,0,4,0.6285714285714286
Casey Marie Krueger,1,0,2,176,109,0,5,4,0,0,3,0.6193181818181818
Nikki Stanton,0,0,1,87,58,0,2,7,0,0,7,0.6666666666666666
Vanessa DiBernardo,0,1,12,179,131,0,4,1,0,0,3,0.7318435754189944
Brooke Elby,0,0,3,109,80,0,5,6,0,0,2,0.7339449541284404
Tiffany Weimer,0,0,0,12,5,0,1,0,0,0,0,0.4166666666666667
Sarah Gorden,0,0,0,84,59,0,2,4,0,0,1,0.7023809523809523
Summer Green,0,0,0,12,9,0,0,0,0,0,0,0.75
Heather O''Reilly,0,0,1,135,96,0,3,2,0,0,2,0.7111111111111111
McKenzie Meehan,0,0,0,20,8,0,0,0,0,0,0,0.4
Amy Rodriguez,1,0,12,80,62,0,0,0,0,0,0,0.775
Emily Menges,0,0,0,243,195,0,3,16,0,0,0,0.8024691358024691
Diana Matheson,1,0,4,162,112,0,2,3,0,0,2,0.691358024691358
Tyler Lussi,1,0,6,20,12,0,0,0,0,0,1,0.6
Lo’eau LaBonta,0,0,2,265,203,0,11,0,0,0,6,0.7660377358490567
Kealia Ohai,2,1,8,124,64,0,3,0,0,0,3,0.5161290322580645
Jane Campbell,0,1,0,167,89,0,0,1,0,0,0,0.5329341317365269
Amber Brooks,1,0,2,181,127,0,12,16,0,0,1,0.7016574585635359
Taylor Comeau,0,0,1,207,121,0,9,4,0,0,4,0.5845410628019324
Kyah Pam Simon,0,0,9,95,59,0,3,2,0,0,3,0.6210526315789474
Camila Martins Pereira,0,0,9,87,63,0,2,0,0,0,6,0.7241379310344828
Brittany Ratcliffe,0,0,0,11,8,0,0,0,0,0,0,0.7272727272727273
Toni Pressley,0,0,1,88,50,0,0,9,0,0,3,0.5681818181818182
Nicole Barnhart,0,0,0,123,81,0,0,0,0,0,0,0.6585365853658537
Lindsay Elizabeth Agnew,0,0,0,24,18,0,1,1,0,0,1,0.75
Haley Jean McCutcheon,0,0,1,67,39,0,2,0,0,0,1,0.582089552238806
Cari Roccaro,0,0,0,66,50,0,5,0,0,0,0,0.7575757575757576
Taylor Lytle,0,1,0,101,77,0,2,0,0,0,0,0.7623762376237624
Yuri Kawamura,0,0,1,52,34,0,4,0,0,0,0,0.6538461538461539
Angela Salem,0,0,0,37,29,0,0,1,0,0,0,0.7837837837837838
Caroline Casey,0,0,0,26,14,0,0,0,0,0,0,0.5384615384615384
Elizabeth Ball,0,0,0,26,21,0,0,4,0,0,1,0.8076923076923077
Christina Gibbons,0,0,0,108,77,0,2,1,0,0,3,0.7129629629629629
Danica Evans,0,0,1,8,6,0,0,0,0,0,1,0.75
DiDi Haracic,0,0,0,19,9,0,0,0,0,0,0,0.47368421052631576
Veronica Latsko,1,0,2,34,14,0,2,1,0,0,0,0.4117647058823529
Cali Farquharson,0,0,0,7,3,0,0,0,0,0,1,0.42857142857142855
Kelsey Wys,0,0,0,25,17,0,0,0,0,0,0,0.68
Emily Boyd,0,0,0,36,16,0,0,0,0,0,0,0.4444444444444444
Jennifer Hoy,0,0,0,5,4,0,0,0,0,0,0,0.8
Meleana Shim,0,0,1,49,37,0,1,1,0,0,0,0.7551020408163265
Elizabeth Eddy,0,1,0,50,37,0,1,3,0,0,1,0.74
Frannie Crouse,1,0,2,19,13,0,0,0,0,0,0,0.6842105263157895
Savannah Jordan,0,0,0,11,9,0,0,1,0,0,1,0.8181818181818182
Ryan Williams,0,0,0,16,12,0,0,0,0,0,0,0.75
Kiersten Dallstream,0,0,2,31,17,0,1,0,0,0,1,0.5483870967741935
Haley Judith Kopmeyer,0,0,0,26,12,0,0,0,0,0,0,0.46153846153846156
Mohammad Ibrahim Al Sahlawi,0,0,1,14,11,0,0,0,0,0,2,0.7857142857142857
Abdullah Ibrahim Otayf,0,1,2,257,233,0,9,1,0,0,3,0.9066147859922179
Ilya Kutepov,0,1,1,165,118,0,10,31,0,0,5,0.7151515151515152
Yehya Sulaiman Ali Al-Shehri,0,0,0,60,54,0,1,0,0,0,0,0.9
Aleksandr Samedov,0,0,2,155,113,0,5,1,0,0,9,0.7290322580645161
Taisir Jabir Al Jassim,0,0,0,68,58,0,1,1,0,0,4,0.8529411764705882
Omar Ibrahim Omar Othman Hawsawi,0,0,0,58,44,0,0,3,0,0,1,0.7586206896551724
Sergei Ignashevich,2,0,5,160,110,0,1,45,0,0,2,0.6875
Igor Akinfeev,0,0,0,114,48,0,0,0,0,0,0,0.42105263157894735
Abdullah Ibrahim Al Maiouf,0,0,0,35,15,0,0,0,0,0,0,0.42857142857142855
Osama Abdulrezag Hawsawi,0,0,0,132,111,0,3,6,0,0,3,0.8409090909090909
Yury Gazinskiy,1,0,2,126,99,0,1,7,0,0,6,0.7857142857142857
Alan Dzagoev,1,1,2,21,14,0,0,0,0,0,0,0.6666666666666666
Fahad Mosaed Al Muwallad Al Harbi,0,0,2,22,17,0,1,0,0,0,5,0.7727272727272727
Mohanad Aseri Abu Radiah,0,0,1,6,2,0,1,1,0,0,0,0.3333333333333333
Brian Oladapo Idowu,0,0,0,95,70,0,3,1,0,0,3,0.7368421052631579
Onyinye Wilfred Ndidi,0,0,3,171,133,0,4,3,0,0,5,0.7777777777777778
Abdullahi Shehu,0,0,0,32,31,0,1,4,0,0,0,0.96875
Ahmed Musa,2,0,4,62,43,0,2,0,0,0,5,0.6935483870967742
Marko Pjaca,0,0,1,23,16,0,0,0,0,0,1,0.6956521739130435
Simeon Tochukwu Nwankwo,0,0,0,1,1,0,0,0,0,0,3,1.0
Andrew Nabbout,0,0,0,20,14,0,0,0,0,0,1,0.7
Trent Sainsbury,0,0,3,191,169,0,4,13,0,0,0,0.8848167539267016
Josh Risdon,0,0,1,154,113,0,2,5,0,0,4,0.7337662337662337
Mark Milligan,0,0,0,249,228,0,5,8,0,0,3,0.9156626506024096
Tom Rogić,0,0,5,64,53,0,2,1,0,0,3,0.828125
Tomi Jurić,0,0,0,18,9,0,0,1,0,0,0,0.5
Daniel Arzani,0,0,2,23,18,0,0,0,0,0,1,0.782608695652174
Johann Berg Guðmunds­son,0,0,3,51,37,0,6,1,0,0,0,0.7254901960784313
Birkir Bjarnason,0,0,7,64,43,0,5,2,0,0,5,0.671875
Maximiliano Eduardo Meza,0,0,3,116,91,0,2,1,0,0,5,0.7844827586206896
Kári Árnason,0,0,0,50,28,0,1,8,0,0,3,0.56
Ragnar Sigurðsson,0,0,0,53,34,0,5,9,0,0,2,0.6415094339622641
Aron Einar Gunnarsson,0,0,2,89,61,0,3,5,0,0,2,0.6853932584269663
Hannes Þór Halldórsson,0,0,0,68,34,0,0,0,0,0,0,0.5
Hörður Björgvin Magnússon,0,0,2,96,41,0,3,9,0,0,4,0.4270833333333333
Birkir Már Sævarsson,0,0,0,78,56,0,7,8,0,0,1,0.717948717948718
Rúrik Gíslason,0,0,1,34,25,0,1,1,0,0,3,0.7352941176470589
Ari Freyr Skúlason,0,0,0,7,7,0,0,0,0,0,0,1.0
Cristian David Pavón,0,0,1,72,46,0,0,0,0,0,1,0.6388888888888888
Björn Bergmann Sigurðarson,0,0,0,15,9,0,0,0,0,0,1,0.6
Víctor Yoshimar Yotún Flores,0,0,3,144,118,0,2,0,0,0,5,0.8194444444444444
Jefferson Agustín Farfán Guadalupe,0,0,4,33,28,0,0,3,0,0,6,0.8484848484848485
William Vitved Kvist Jørgensen,0,0,0,20,17,0,0,0,0,0,0,0.85
Henrik Dalsgaard,0,0,1,197,134,0,7,11,0,0,8,0.6802030456852792
Christian Guillermo Martín Ramos Garagay,0,0,0,119,99,0,3,13,0,0,0,0.8319327731092437
Alberto Junior Rodríguez Valdelomar,0,0,2,56,49,0,2,4,0,0,1,0.875
Nicolai Jørgensen,0,1,5,51,32,0,0,2,0,0,4,0.6274509803921569
Lasse Schöne,0,0,5,122,104,0,5,3,0,0,3,0.8524590163934426
Pedro Jesús Aquino Sánchez,0,0,1,104,87,0,2,4,0,0,5,0.8365384615384616
Mathias Jattah-Njie Jørgensen,1,0,1,100,86,0,2,8,0,0,4,0.86
Raúl Mario Ruidíaz Misitich,0,0,0,3,3,0,0,0,0,0,1,1.0
José Paulo Bezzera Maciel Júnior,10,2,49,1331,1167,0,24,15,0,0,38,0.8767843726521413
Renato Soares de Oliveira Augusto,1,0,3,48,43,0,1,0,0,0,1,0.8958333333333334
Michael Lang,0,0,1,63,51,0,3,3,0,0,3,0.8095238095238095
Hugo Ayala Castro,0,0,1,69,55,0,3,8,0,0,0,0.7971014492753623
Carlos Joel Salcedo Hernández,0,0,5,226,191,0,3,13,0,0,6,0.8451327433628318
Mario Gómez García,0,0,6,13,7,0,0,2,0,0,0,0.5384615384615384
David Alberto Guzmán Pérez,0,0,1,123,92,0,3,6,0,0,10,0.7479674796747967
Marcos Danilo Ureña Porras,0,0,2,20,14,0,0,1,0,0,4,0.7
Duško Tošić,0,0,0,87,70,0,3,6,0,0,3,0.8045977011494253
Johnny Acosta Zamora,0,0,0,80,65,0,1,5,1,0,1,0.8125
Luka Milivojević,0,0,0,74,63,0,1,0,0,0,2,0.8513513513513513
Christian Bolaños Navarro,0,0,0,35,22,0,0,1,0,0,0,0.6285714285714286
Daniel Colindres Solera,0,0,3,34,19,0,1,0,0,0,3,0.5588235294117647
Aleksandar Prijović,0,0,0,3,2,0,0,0,1,0,0,0.6666666666666666
Armando Enrique Cooper Whitaker,0,0,1,74,64,0,4,0,0,0,4,0.8648648648648649
