player_name,goals,assists,shots,passes,successful_passes,tackles,interceptions,clearances,yellow_cards,red_cards,fouls,pass_accuracy,matches_played,total_minutes,sub_on,sub_off,minutes_per_match,early_sub_rate,goal_contribution,goal_contribution_per_match,shot_conversion_rate,attack_volume,defensive_actions,defensive_actions_per_match,discipline_score,discipline_per_match,availability_score,substitution_impact,actions_total,actions_per_match,injury_proxy_score,attack_index,defense_index,impact_score,availability_ratio,minutes_variability,absence_rate,fatigue_index,injury_risk_score,sentiment_compound,positive_ratio,negative_ratio,neutral_ratio,hype_score
Víctor Guillermo Álvarez Delgado,1.0,2.0,13.0,773.0,521.0,0.0,38.0,36.0,2.0,0.0,42.0,0.6739974126778784,28,2182,2,14,77.92857142857143,0.5,3.0,0.1071428571428571,0.0769230769230769,786.0,74.0,2.642857142857143,23.0,0.8214285714285714,77.92857142857143,0.0714285714285714,860.0,30.714285714285715,0.1341269841269841,31.15934065934066,4.464285714285714,113.41807081807085,0.8658730158730159,0.0,0.9506172839506172,1.5396285714285711,0.2577789873589972,-0.17677,0.0,0.5,0.5,-0.67677
Víctor Gustavo Velázquez Ramos,0.0,0.0,1.0,115.0,75.0,0.0,8.0,7.0,0.0,0.0,2.0,0.6521739130434783,3,258,0,1,86.0,0.3333333333333333,0.0,0.0,0.0,116.0,15.0,5.0,1.0,0.3333333333333333,86.0,0.0,131.0,43.66666666666666,0.0444444444444444,43.66666666666666,9.666666666666666,139.28888888888886,0.9555555555555556,0.0,0.9947089947089948,2.5258,0.2567378332919298,0.11148000000000002,0.3,0.2,0.5,0.5114799999999999
Víctor Gómez Perea,0.0,0.0,0.0,61.0,48.0,0.0,4.0,5.0,0.0,0.0,0.0,0.7868852459016393,2,156,0,1,78.0,0.5,0.0,0.0,0.0,61.0,9.0,4.5,0.0,0.0,78.0,0.0,70.0,35.0,0.1333333333333333,35.0,9.0,121.86666666666666,0.8666666666666667,0.0,0.9964726631393298,2.2656,0.2508690788318188,-0.046259999999999996,0.2,0.4,0.4,-0.046259999999999996
Víctor Javier Añino Bermúdez,0.0,0.0,1.0,78.0,56.0,0.0,4.0,7.0,0.0,0.0,12.0,0.717948717948718,3,238,0,1,79.33333333333333,0.3333333333333333,0.0,0.0,0.0,79.0,11.0,3.6666666666666665,6.0,2.0,79.33333333333333,0.0,90.0,30.0,0.1185185185185184,30.0,5.333333333333333,114.54814814814814,0.8814814814814815,0.0,0.9947089947089948,1.8571333333333333,0.3383476452460029,0.01794,0.4,0.3,0.3,0.51794
Víctor Laguardia Cisneros,0.0,0.0,1.0,79.0,62.0,0.0,5.0,27.0,0.0,0.0,3.0,0.7848101265822784,6,503,1,1,83.83333333333333,0.1666666666666666,0.0,0.0,0.0,80.0,32.0,5.333333333333333,1.5,0.25,83.83333333333333,0.1666666666666666,112.0,18.666666666666668,0.0685185185185185,18.666666666666668,10.416666666666666,112.84814814814814,0.9314814814814816,0.0,0.9894179894179894,2.7169666666666665,0.2441097526177851,-0.015839999999999986,0.2,0.2,0.6,0.18416000000000002
Víctor Machín Pérez,3.0,7.0,33.0,1007.0,743.0,0.0,22.0,18.0,0.0,0.0,86.0,0.7378351539225422,36,3061,7,7,85.02777777777777,0.1944444444444444,10.0,0.2777777777777778,0.0909090909090909,1040.0,40.0,1.1111111111111112,43.0,1.1944444444444444,85.02777777777777,0.1944444444444444,1080.0,30.0,0.0552469135802469,30.828282828282827,1.027777777777778,116.82859147025812,0.9447530864197532,0.0,0.9365079365079364,0.8616555555555556,0.1813185982430481,-0.054200000000000005,0.2,0.2,0.6,0.1458
Víctor Manuel Fernández Gutiérrez,0.0,0.0,0.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8823529411764706,1,91,1,0,91.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.5,0.5,91.0,1.0,17.0,17.0,0.0,17.0,-0.5,107.5,1.011111111111111,0.0,0.998236331569665,0.0091,0.0356088931646178,-0.15161999999999998,0.1,0.4,0.5,-0.35162
Víctor Mollejo Carpintero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,96,1,0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,96.0,1.0666666666666669,0.0,0.998236331569665,0.0096,4.2722127372067e-05,-0.06772,0.1,0.3,0.6,-0.16771999999999998
Víctor Mongil Adeva,0.0,0.0,5.0,764.0,627.0,0.0,26.0,91.0,0.0,0.0,9.0,0.8206806282722513,19,1625,1,4,85.52631578947368,0.2105263157894736,0.0,0.0,0.0,769.0,117.0,6.157894736842105,4.5,0.2368421052631578,85.52631578947368,0.0526315789473684,886.0,46.63157894736842,0.0497076023391812,46.63157894736842,12.078947368421051,144.18713450292398,0.9502923976608189,0.0,0.9664902998236332,3.2414473684210527,0.284084866631595,-0.03975,0.1,0.2,0.7,-0.03975
Víctor Muñoz Manrique,1.0,0.0,3.0,70.0,57.0,0.0,0.0,2.0,0.0,0.0,9.0,0.8142857142857143,2,181,0,0,90.5,0.0,1.0,0.5,0.3333333333333333,73.0,2.0,1.0,4.5,2.25,90.5,0.0,75.0,37.5,0.0,39.5,-0.25,129.75,1.0055555555555555,0.0,0.9964726631393298,0.5181,0.1964577027204501,-0.15836999999999998,0.3,0.5,0.2,-0.058370000000000005
Víctor Pérez Alonso,0.0,0.0,1.0,47.0,38.0,0.0,4.0,1.0,0.0,0.0,3.0,0.8085106382978723,1,92,0,0,92.0,0.0,0.0,0.0,0.0,48.0,5.0,5.0,1.5,1.5,92.0,0.0,53.0,53.0,0.0,53.0,8.5,153.5,1.022222222222222,0.0,0.998236331569665,2.5092,0.2848284231895707,-0.29704,0.0,0.7,0.3,-0.9970399999999999
Víctor Rodolfo Espárrago Videla,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1,86,1,0,86.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,86.0,1.0,3.0,3.0,0.0444444444444444,3.0,0.0,88.95555555555555,0.9555555555555556,0.0,0.998236331569665,0.0086,0.0063007226368729,0.04390000000000001,0.5,0.2,0.3,0.8439000000000001
Víctor Rodríguez Romero,2.0,1.0,47.0,1106.0,914.0,0.0,34.0,10.0,1.0,0.0,29.0,0.8264014466546112,36,3077,8,15,85.47222222222223,0.4166666666666667,3.0,0.0833333333333333,0.0425531914893617,1153.0,44.0,1.2222222222222223,15.5,0.4305555555555556,85.47222222222223,0.2222222222222222,1197.0,33.25,0.0503086419753086,33.544326241134755,2.0138888888888893,120.98012871027056,0.9496913580246914,0.0,0.9365079365079364,0.9188111111111112,0.1619394544823862,-0.23059999999999997,0.2,0.5,0.3,-0.33059999999999995
Víctor Rubén López,0.0,0.0,0.0,31.0,25.0,0.0,2.0,9.0,0.0,0.0,2.0,0.8064516129032258,1,93,0,0,93.0,0.0,0.0,0.0,0.0,31.0,11.0,11.0,1.0,1.0,93.0,0.0,42.0,42.0,0.0,42.0,21.0,156.0,1.0333333333333334,0.0,0.998236331569665,5.5093,0.4628444075944118,-0.16257,0.0,0.4,0.6,-0.56257
Víctor Ruíz Torre,1.0,0.0,9.0,1965.0,1563.0,0.0,108.0,215.0,3.0,0.0,58.0,0.7954198473282442,48,4366,4,0,90.95833333333331,0.0,1.0,0.0208333333333333,0.1111111111111111,1974.0,323.0,6.729166666666667,32.0,0.6666666666666666,90.95833333333331,0.0833333333333333,2297.0,47.85416666666666,0.0,48.22916666666666,12.791666666666668,151.97916666666666,1.0106481481481482,1.4210854715202004e-14,0.9153439153439152,3.801183333333333,0.3174859293882364,-0.14932,0.1,0.4,0.5,-0.34932
Víctor Sánchez Mata,1.0,6.0,26.0,1426.0,1071.0,0.0,70.0,46.0,3.0,0.0,105.0,0.7510518934081346,46,3825,5,14,83.15217391304348,0.3043478260869565,7.0,0.1521739130434782,0.0384615384615384,1452.0,116.0,2.5217391304347827,55.5,1.2065217391304348,83.15217391304348,0.108695652173913,1568.0,34.08695652173913,0.0760869565217391,34.506688963210706,3.836956521739131,121.4197324414716,0.9239130434782608,0.0,0.9188712522045857,1.6433695652173914,0.25645814438882,0.023860000000000003,0.2,0.2,0.6,0.22386
Víctor Valdés Arribas,0.0,0.0,0.0,6880.0,5133.0,0.0,0.0,13.0,17.0,0.0,5.0,0.7460755813953488,254,22697,0,1,89.35826771653544,0.0039370078740157,0.0,0.0,0.0,6880.0,13.0,0.0511811023622047,19.5,0.076771653543307,89.35826771653544,0.0,6893.0,27.137795275590552,0.0071303587051618,27.137795275590552,0.0255905511811023,116.51452318460191,0.992869641294838,0.0,0.5520282186948854,2.2952905511811026,0.1698344789794861,-0.0066,0.2,0.2,0.6,0.19340000000000002
Víctor Vázquez Solsona,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,2,103,1,1,51.5,0.5,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,51.5,0.5,14.0,7.0,0.4277777777777778,7.0,0.0,58.07222222222222,0.5722222222222222,0.0,0.9964726631393298,0.0103,0.1322146992599578,-0.10843,0.2,0.4,0.4,-0.10843
Víctor Yoshimar Yotún Flores,0.0,0.0,3.0,144.0,118.0,0.0,2.0,0.0,0.0,0.0,5.0,0.8194444444444444,3,184,0,2,61.333333333333336,0.6666666666666666,0.0,0.0,0.0,147.0,2.0,0.6666666666666666,2.5,0.8333333333333334,61.333333333333336,0.0,149.0,49.66666666666666,0.3185185185185185,49.66666666666666,0.4999999999999999,111.18148148148148,0.6814814814814815,0.0,0.9947089947089948,0.3517333333333333,0.2240374731074756,-0.037259999999999995,0.1,0.3,0.6,-0.13725999999999997
Vítor Hugo Gomes Passos,0.0,0.0,6.0,43.0,32.0,0.0,1.0,1.0,0.0,0.0,4.0,0.7441860465116279,2,180,1,0,90.0,0.0,0.0,0.0,0.0,49.0,2.0,1.0,2.0,1.0,90.0,0.5,51.0,25.5,0.0,25.5,1.0,116.5,1.0,0.0,0.9964726631393298,0.518,0.1074461503407485,-0.13046,0.0,0.3,0.7,-0.43045999999999995
Vítor Manuel Carvalho Oliveira,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,92,1,0,92.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,92.0,1.0,3.0,3.0,0.0,3.0,0.0,95.0,1.022222222222222,0.0,0.998236331569665,0.0092,1.424070912402225e-05,-0.07147999999999999,0.3,0.4,0.3,0.12851999999999997
Vítor Manuel Martins Baía,0.0,0.0,0.0,43.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4186046511627907,1,93,0,0,93.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,93.0,0.0,43.0,43.0,0.0,43.0,0.0,136.0,1.0333333333333334,0.0,0.998236331569665,0.0093,2.13610636860335e-05,-0.19546,0.1,0.4,0.5,-0.39546000000000003
Vạn Sự Ngân Thị,0.0,0.0,0.0,15.0,9.0,0.0,2.0,2.0,0.0,0.0,1.0,0.6,2,189,2,0,94.5,0.0,0.0,0.0,0.0,15.0,4.0,2.0,0.5,0.25,94.5,1.0,19.0,9.5,0.0,9.5,3.75,107.75,1.05,0.0,0.9964726631393298,1.0189,0.0897093471267787,-0.06251999999999999,0.2,0.3,0.5,0.03748000000000004
Wahbi Khazri,11.0,10.0,86.0,1331.0,884.0,0.0,37.0,18.0,2.0,0.0,54.0,0.6641622839969947,41,3329,2,21,81.1951219512195,0.5121951219512195,21.0,0.5121951219512195,0.127906976744186,1417.0,55.0,1.3414634146341464,29.0,0.7073170731707317,81.1951219512195,0.048780487804878,1472.0,35.90243902439025,0.0978319783197831,37.31055019852524,1.9756097560975607,120.38344992752252,0.9021680216802168,0.0,0.9276895943562612,1.0036317073170733,0.2080569725618584,-0.14087,0.2,0.4,0.4,-0.14087
Wahengbam Angousana Luwang,0.0,2.0,3.0,343.0,264.0,0.0,20.0,12.0,0.0,0.0,4.0,0.7696793002915452,16,1413,7,4,88.3125,0.25,2.0,0.125,0.0,346.0,32.0,2.0,2.0,0.125,88.3125,0.4375,378.0,23.625,0.01875,23.875,3.875,116.04375,0.98125,0.0,0.9717813051146384,1.1413,0.1277961236789764,-0.07138000000000001,0.1,0.3,0.6,-0.17137999999999998
Wajdi Kechrida,0.0,0.0,1.0,204.0,148.0,0.0,4.0,14.0,0.0,0.0,4.0,0.7254901960784313,6,567,2,0,94.5,0.0,0.0,0.0,0.0,205.0,18.0,3.0,2.0,0.3333333333333333,94.5,0.3333333333333333,223.0,37.16666666666666,0.0,37.16666666666666,5.666666666666667,137.33333333333331,1.05,0.0,0.9894179894179894,1.5567,0.1339362427629507,-0.11922999999999999,0.1,0.3,0.6,-0.21922999999999998
Waldemar Anton,1.0,0.0,7.0,414.0,332.0,0.0,16.0,47.0,0.0,0.0,10.0,0.8019323671497585,12,1134,4,1,94.5,0.0833333333333333,1.0,0.0833333333333333,0.1428571428571428,421.0,63.0,5.25,5.0,0.4166666666666667,94.5,0.3333333333333333,484.0,40.333333333333336,0.0,40.92857142857143,10.083333333333334,145.51190476190476,1.05,0.0,0.9788359788359788,2.7384,0.2358783590272646,-0.00985999999999999,0.3,0.4,0.3,0.19013999999999998
Waldo Rubio Martín,0.0,0.0,2.0,47.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6808510638297872,3,276,2,0,92.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,1.0,0.3333333333333333,92.0,0.6666666666666666,49.0,16.333333333333332,0.0,16.333333333333332,-0.3333333333333333,108.0,1.022222222222222,0.0,0.9947089947089948,0.0276,0.0250589011552379,-0.12886999999999998,0.2,0.5,0.3,-0.22886999999999996
Waldyr Pereira,1.0,1.0,16.0,175.0,148.0,0.0,3.0,4.0,0.0,0.0,4.0,0.8457142857142858,3,265,0,0,88.33333333333333,0.0,2.0,0.6666666666666666,0.0625,191.0,7.0,2.333333333333333,2.0,0.6666666666666666,88.33333333333333,0.0,198.0,66.0,0.0185185185185184,67.52083333333333,4.0,159.83564814814815,0.9814814814814816,0.0,0.9947089947089948,1.1931666666666665,0.1344230640415237,-0.18469,0.0,0.5,0.5,-0.68469
Walid Cheddira,0.0,0.0,2.0,8.0,5.0,0.0,0.0,2.0,0.0,0.0,6.0,0.625,2,213,2,0,106.5,0.0,0.0,0.0,0.0,10.0,2.0,1.0,3.0,1.5,106.5,1.0,12.0,6.0,0.0,6.0,0.5,113.0,1.1833333333333331,0.0,0.9964726631393298,0.5213,0.1432828948513507,0.08188000000000001,0.4,0.3,0.3,0.58188
Walid Mesloub,1.0,4.0,22.0,1657.0,1320.0,0.0,12.0,19.0,1.0,0.0,35.0,0.7966203983101992,29,2535,6,7,87.41379310344827,0.2413793103448276,5.0,0.1724137931034483,0.0454545454545454,1679.0,31.0,1.0689655172413792,18.5,0.6379310344827587,87.41379310344827,0.2068965517241379,1710.0,58.96551724137931,0.028735632183908,59.44670846394984,1.4999999999999998,148.3317659352142,0.971264367816092,0.0,0.9488536155202822,0.7879827586206896,0.1393555691730442,-0.01715,0.1,0.1,0.8,0.08285000000000001
Walker Zimmerman,0.0,0.0,1.0,233.0,212.0,0.0,5.0,23.0,0.0,0.0,3.0,0.9098712446351932,4,383,1,0,95.75,0.0,0.0,0.0,0.0,234.0,28.0,7.0,1.5,0.375,95.75,0.25,262.0,65.5,0.0,65.5,13.625,174.875,1.0638888888888889,0.0,0.9929453262786596,3.5383,0.278000003164602,-0.04898999999999999,0.1,0.2,0.7,-0.04898999999999999
Wallace Fortuna dos Santos,1.0,0.0,13.0,995.0,762.0,0.0,34.0,126.0,0.0,0.0,37.0,0.7658291457286432,26,2333,1,0,89.73076923076923,0.0,1.0,0.0384615384615384,0.0769230769230769,1008.0,160.0,6.153846153846154,18.5,0.7115384615384616,89.73076923076923,0.0384615384615384,1168.0,44.92307692307692,0.0029914529914529,45.230769230769226,11.596153846153848,146.55470085470083,0.997008547008547,0.0,0.9541446208112876,3.310223076923077,0.2861488533855703,-0.026279999999999998,0.2,0.3,0.5,0.07372000000000004
Wallace Oliveira dos Santos,0.0,1.0,5.0,85.0,62.0,0.0,3.0,3.0,0.0,0.0,4.0,0.7294117647058823,6,537,5,1,89.5,0.1666666666666666,1.0,0.1666666666666666,0.0,90.0,6.0,1.0,2.0,0.3333333333333333,89.5,0.8333333333333334,96.0,16.0,0.0055555555555555,16.333333333333332,1.6666666666666667,107.49444444444444,0.9944444444444444,0.0,0.9894179894179894,0.5537,0.0870447522195727,-0.12498000000000001,0.2,0.4,0.4,-0.12498000000000001
Wallyson Teixeira Mallmann,0.0,2.0,15.0,501.0,411.0,0.0,6.0,7.0,0.0,0.0,22.0,0.8203592814371258,17,1437,9,5,84.52941176470588,0.2941176470588235,2.0,0.1176470588235294,0.0,516.0,13.0,0.7647058823529411,11.0,0.6470588235294118,84.52941176470588,0.5294117647058824,529.0,31.11764705882353,0.0607843137254902,31.352941176470587,0.8823529411764705,116.70392156862744,0.9392156862745098,0.0,0.9700176366843034,0.5260529411764705,0.1334294410558899,-0.0066,0.2,0.2,0.6,0.19340000000000002
Walter Daniel Benítez,0.0,0.0,0.0,60.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6333333333333333,2,183,0,0,91.5,0.0,0.0,0.0,0.0,60.0,1.0,0.5,0.0,0.0,91.5,0.0,61.0,30.5,0.0,30.5,1.0,123.0,1.0166666666666666,0.0,0.9964726631393298,0.2683,0.0184630793792949,-0.011,0.1,0.2,0.7,-0.011
Walter Gerardo Pandiani Urquiza,1.0,0.0,5.0,80.0,50.0,0.0,0.0,1.0,1.0,0.0,10.0,0.625,5,462,3,0,92.4,0.0,1.0,0.2,0.2,85.0,1.0,0.2,6.0,1.2,92.4,0.6,86.0,17.2,0.0,18.2,-0.7999999999999999,109.8,1.0266666666666666,0.0,0.9911816578483246,0.1462,0.0952133812032133,0.12454000000000003,0.4,0.3,0.3,0.62454
Walter Horacio Peralta Saracho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,92,1,0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,92.0,1.0,0.0,0.0,0.0,0.0,-0.5,91.5,1.022222222222222,0.0,0.998236331569665,0.0092,0.0356160135191798,-0.0067599999999999995,0.1,0.2,0.7,-0.0067599999999999995
Wanderson Maciel Sousa Campos,0.0,0.0,24.0,262.0,193.0,0.0,10.0,7.0,1.0,0.0,22.0,0.7366412213740458,20,1726,14,4,86.3,0.2,0.0,0.0,0.0,286.0,17.0,0.85,12.0,0.6,86.3,0.7,303.0,15.15,0.0411111111111111,15.15,1.1,102.50888888888888,0.9588888888888888,0.0,0.964726631393298,0.5976,0.1189684663230963,-0.020329999999999994,0.2,0.2,0.6,0.17967000000000002
Waniss Taibi,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,185,2,0,92.5,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,92.5,1.0,7.0,3.5,0.0,3.5,2.0,98.0,1.0277777777777777,0.0,0.9964726631393298,0.5185,0.0362782064934468,0.06684000000000001,0.3,0.2,0.5,0.46684
Waraporn Boonsing,0.0,0.0,0.0,79.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5063291139240507,2,188,0,0,94.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.5,0.25,94.0,0.0,79.0,39.5,0.0,39.5,-0.25,133.25,1.0444444444444445,0.0,0.9964726631393298,0.0188,0.018498681152105,-0.020370000000000006,0.2,0.2,0.6,0.17963
Warmed Omari,0.0,0.0,0.0,79.0,71.0,0.0,10.0,6.0,0.0,0.0,1.0,0.8987341772151899,3,284,0,0,94.66666666666669,0.0,0.0,0.0,0.0,79.0,16.0,5.333333333333333,0.5,0.1666666666666666,94.66666666666669,0.0,95.0,31.666666666666668,0.0,31.666666666666668,10.5,136.83333333333334,1.0518518518518518,1.4210854715202004e-14,0.9947089947089948,2.6950666666666665,0.2031247280420147,0.21742000000000003,0.9,0.1,0.0,1.91742
Warren Kamanzi,0.0,0.0,0.0,29.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8620689655172413,1,61,0,1,61.0,1.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,61.0,0.0,30.0,30.0,0.3222222222222222,30.0,2.0,92.67777777777778,0.6777777777777778,0.0,0.998236331569665,0.5061,0.2236891031676084,-0.01952,0.1,0.1,0.8,0.08048000000000001
Warren Steven Madrigal Molina,0.0,0.0,1.0,32.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,0.625,3,252,1,2,84.0,0.6666666666666666,0.0,0.0,0.0,33.0,0.0,0.0,1.0,0.3333333333333333,84.0,0.3333333333333333,33.0,11.0,0.0666666666666666,11.0,-0.3333333333333333,94.6,0.9333333333333332,0.0,0.9947089947089948,0.0252,0.1293198795552468,0.07398000000000002,0.4,0.3,0.3,0.57398
Warren Zaire Emery,1.0,0.0,7.0,490.0,457.0,0.0,13.0,10.0,0.0,0.0,12.0,0.9326530612244898,23,2077,17,3,90.30434782608695,0.1304347826086956,1.0,0.0434782608695652,0.1428571428571428,497.0,23.0,1.0,6.0,0.2608695652173913,90.30434782608695,0.7391304347826086,520.0,22.60869565217392,0.0,23.12422360248448,1.7391304347826086,115.16770186335404,1.0033816425120774,0.0,0.9594356261022928,0.7077,0.0868995933004824,-0.08939,0.1,0.3,0.6,-0.18938999999999998
Warunee Phetwiset,0.0,0.0,0.0,51.0,33.0,0.0,1.0,14.0,0.0,0.0,1.0,0.6470588235294118,2,158,0,2,79.0,1.0,0.0,0.0,0.0,51.0,15.0,7.5,0.5,0.25,79.0,0.0,66.0,33.0,0.1222222222222222,33.0,14.75,126.62777777777778,0.8777777777777778,0.0,0.9964726631393298,3.7658,0.4451107689824696,-0.15645000000000003,0.2,0.5,0.3,-0.25645
Wataru Endo,0.0,0.0,6.0,187.0,153.0,0.0,4.0,11.0,0.0,0.0,7.0,0.8181818181818182,4,406,1,0,101.5,0.0,0.0,0.0,0.0,193.0,15.0,3.75,3.5,0.875,101.5,0.25,208.0,52.0,0.0,52.0,6.625,160.125,1.1277777777777778,0.0,0.9929453262786596,1.9156,0.1980597824969026,-0.08823,0.0,0.3,0.7,-0.38822999999999996
Wayne Bridge,0.0,0.0,1.0,111.0,85.0,0.0,0.0,4.0,0.0,0.0,1.0,0.7657657657657657,2,182,0,0,91.0,0.0,0.0,0.0,0.0,112.0,4.0,2.0,0.5,0.25,91.0,0.0,116.0,58.0,0.0,58.0,3.75,152.75,1.011111111111111,0.0,0.9964726631393298,1.0182,0.0896595046448446,-0.08795,0.1,0.4,0.5,-0.28795000000000004
Wayne Hennessey,0.0,0.0,0.0,935.0,483.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5165775401069519,31,2846,0,0,91.80645161290325,0.0,0.0,0.0,0.0,935.0,0.0,0.0,1.5,0.0483870967741935,91.80645161290325,0.0,935.0,30.161290322580644,0.0,30.161290322580644,-0.0483870967741935,121.91935483870968,1.0200716845878135,1.4210854715202004e-14,0.945326278659612,0.2846,0.0230690300254903,-0.24806999999999996,0.1,0.7,0.2,-0.7480699999999999
Wayne Mark Rooney,8.0,5.0,78.0,1282.0,1009.0,0.0,10.0,16.0,0.0,0.0,39.0,0.7870514820592823,31,2785,2,4,89.83870967741936,0.1290322580645161,13.0,0.4193548387096774,0.1025641025641025,1360.0,26.0,0.8387096774193549,19.5,0.6290322580645161,89.83870967741936,0.064516129032258,1386.0,44.70967741935484,0.0017921146953404,45.8560794044665,1.0483870967741935,136.74138406396472,0.9982078853046596,0.0,0.945326278659612,0.6978548387096775,0.1124685524053757,-0.11706999999999998,0.1,0.3,0.6,-0.21706999999999996
Wayne Routledge,2.0,1.0,18.0,722.0,501.0,0.0,11.0,12.0,0.0,0.0,30.0,0.6939058171745153,28,2147,6,17,76.67857142857143,0.6071428571428571,3.0,0.1071428571428571,0.1111111111111111,740.0,23.0,0.8214285714285714,15.0,0.5357142857142857,76.67857142857143,0.2142857142857142,763.0,27.25,0.148015873015873,27.797619047619047,1.1071428571428572,105.43531746031746,0.851984126984127,0.0,0.9506172839506172,0.6254142857142857,0.1895755974825138,-0.08752,0.1,0.3,0.6,-0.18751999999999996
Weligton Róbson Pena de Oliveira,0.0,2.0,4.0,1338.0,964.0,0.0,73.0,211.0,3.0,0.0,46.0,0.7204783258594918,37,3250,0,3,87.83783783783784,0.081081081081081,2.0,0.054054054054054,0.0,1342.0,284.0,7.675675675675675,26.0,0.7027027027027027,87.83783783783784,0.0,1626.0,43.94594594594594,0.024024024024024,44.05405405405405,14.648648648648647,146.5165165165165,0.975975975975976,0.0,0.9347442680776016,4.162837837837838,0.3607706182268161,-0.21059,0.2,0.5,0.3,-0.31059
Wellington Alves da Silva,0.0,0.0,1.0,17.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7058823529411765,2,146,1,1,73.0,0.5,0.0,0.0,0.0,18.0,1.0,0.5,0.0,0.0,73.0,0.5,19.0,9.5,0.1888888888888888,9.5,1.0,83.31111111111112,0.8111111111111111,0.0,0.9964726631393298,0.2646,0.1163022891148766,-0.12647,0.0,0.4,0.6,-0.52647
Wen Li,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1,93,1,0,93.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.5,0.5,93.0,1.0,8.0,8.0,0.0,8.0,-0.5,100.5,1.0333333333333334,0.0,0.998236331569665,0.0093,0.0356231338737418,0.07536000000000001,0.3,0.3,0.4,0.37536
Wendell Nascimento Borges,0.0,0.0,18.0,1674.0,1274.0,0.0,68.0,90.0,2.0,0.0,63.0,0.7610513739545998,30,2720,2,3,90.66666666666669,0.1,0.0,0.0,0.0,1692.0,158.0,5.266666666666667,33.5,1.1166666666666667,90.66666666666669,0.0666666666666666,1850.0,61.66666666666666,0.0,61.66666666666666,9.416666666666666,161.75,1.0074074074074073,1.4210854715202004e-14,0.9470899470899472,2.905333333333333,0.2999805376975319,0.0001700000000000146,0.2,0.3,0.5,0.10017000000000005
Wendell Rudath,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,93,1,0,93.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,93.0,1.0,2.0,2.0,0.0,2.0,0.0,95.0,1.0333333333333334,0.0,0.998236331569665,0.0093,2.13610636860335e-05,0.06684000000000001,0.3,0.2,0.5,0.46684
Wendie Renard,6.0,0.0,29.0,924.0,803.0,0.0,27.0,78.0,0.0,0.0,5.0,0.8690476190476191,14,1397,0,0,99.78571428571428,0.0,6.0,0.4285714285714285,0.2068965517241379,953.0,105.0,7.5,2.5,0.1785714285714285,99.78571428571428,0.0,1058.0,75.57142857142857,0.0,77.04926108374384,14.821428571428571,191.65640394088672,1.1087301587301588,1.4210854715202004e-14,0.9753086419753086,3.8897,0.2890345183487031,-0.28889000000000004,0.0,0.7,0.3,-0.98889
Wendy Shongwe,0.0,0.0,2.0,16.0,12.0,0.0,1.0,3.0,0.0,0.0,1.0,0.75,2,193,2,0,96.5,0.0,0.0,0.0,0.0,18.0,4.0,2.0,0.5,0.25,96.5,1.0,22.0,11.0,0.0,11.0,3.75,111.25,1.0722222222222222,0.0,0.9964726631393298,1.0193,0.0897378285450267,0.05464,0.3,0.2,0.5,0.45464
